customer_id,customer_name,email,phone,address,city,country,registration_date
CUST003968,Customer 3968,customer3968@example.com,0987212958,875 Street,Hai Phong,UK,2025-03-04
CUST003969,Customer 3969,customer3969@example.com,0987565432,334 Street,Ho Chi Minh,USA,2023-04-28
CUST003970,Customer 3970,customer3970@example.com,0987917720,187 Street,Ho Chi Minh,Singapore,2024-08-09
CUST003971,Customer 3971,customer3971@example.com,0987540609,509 Street,Hai Phong,Japan,2023-06-14
CUST003972,Customer 3972,customer3972@example.com,0987417846,197 Street,Ho Chi Minh,USA,2025-09-18
CUST003973,Customer 3973,customer3973@example.com,0987914009,42 Street,Hanoi,Japan,2023-08-18
CUST003974,Customer 3974,customer3974@example.com,0987365978,89 Street,Da Nang,Singapore,2025-01-15
CUST003975,Customer 3975,customer3975@example.com,0987727790,467 Street,Hai Phong,Vietnam,2023-08-31
CUST003976,Customer 3976,customer3976@example.com,0987226163,929 Street,Hue,Korea,2025-11-26
CUST003977,Customer 3977,customer3977@example.com,0987659988,680 Street,Ho Chi Minh,Vietnam,2025-08-07
CUST003978,Customer 3978,customer3978@example.com,0987522399,28 Street,Hai Phong,Australia,2024-10-24
CUST003979,Customer 3979,customer3979@example.com,0987617861,180 Street,Hue,Australia,2023-05-15
CUST003980,Customer 3980,customer3980@example.com,0987954926,912 Street,Hanoi,Japan,2024-05-30
CUST003981,Customer 3981,customer3981@example.com,0987702514,392 Street,Ho Chi Minh,Japan,2025-10-06
CUST003982,Customer 3982,customer3982@example.com,0987885068,390 Street,Can Tho,Australia,2024-07-24
CUST003983,Customer 3983,customer3983@example.com,0987372197,730 Street,Hanoi,Japan,2023-04-23
CUST003984,Customer 3984,customer3984@example.com,0987834935,138 Street,Hue,Vietnam,2024-12-11
CUST003985,Customer 3985,customer3985@example.com,0987280926,969 Street,Hue,USA,2025-07-13
CUST003986,Customer 3986,customer3986@example.com,0987546233,655 Street,Vung Tau,Vietnam,2025-07-31
CUST003987,Customer 3987,customer3987@example.com,0987501860,249 Street,Ho Chi Minh,Vietnam,2024-08-16
CUST003988,Customer 3988,customer3988@example.com,0987659486,315 Street,Hanoi,Japan,2024-03-08
CUST003989,Customer 3989,customer3989@example.com,0987501683,810 Street,Can Tho,USA,2024-08-07
CUST003990,Customer 3990,customer3990@example.com,0987577723,871 Street,Ho Chi Minh,Australia,2024-03-22
CUST003991,Customer 3991,customer3991@example.com,0987749841,762 Street,Vung Tau,UK,2025-09-16
CUST003992,Customer 3992,customer3992@example.com,0987325930,116 Street,Nha Trang,USA,2023-03-25
CUST003993,Customer 3993,customer3993@example.com,0987993354,141 Street,Ho Chi Minh,Australia,2024-12-13
CUST003994,Customer 3994,customer3994@example.com,0987128367,967 Street,Can Tho,Japan,2025-04-28
CUST003995,Customer 3995,customer3995@example.com,0987519699,911 Street,Da Nang,Australia,2024-10-07
CUST003996,Customer 3996,customer3996@example.com,0987620262,61 Street,Hanoi,Vietnam,2024-10-24
CUST003997,Customer 3997,customer3997@example.com,0987620413,593 Street,Hai Phong,Vietnam,2024-04-23
CUST003998,Customer 3998,customer3998@example.com,0987341837,769 Street,Nha Trang,Japan,2024-02-13
CUST003999,Customer 3999,customer3999@example.com,0987322240,771 Street,Hanoi,Vietnam,2024-04-04
CUST004000,Customer 4000,customer4000@example.com,0987994989,341 Street,Hai Phong,Japan,2024-05-13
CUST004001,Customer 4001,customer4001@example.com,0987157516,392 Street,Can Tho,USA,2025-06-22
CUST004002,Customer 4002,customer4002@example.com,0987289977,227 Street,Hai Phong,Korea,2023-06-09
CUST004003,Customer 4003,customer4003@example.com,0987497046,770 Street,Hai Phong,USA,2024-06-25
CUST004004,Customer 4004,customer4004@example.com,0987135088,590 Street,Nha Trang,USA,2025-09-08
CUST004005,Customer 4005,customer4005@example.com,0987599596,457 Street,Hue,Korea,2023-10-22
CUST004006,Customer 4006,customer4006@example.com,0987459437,556 Street,Hanoi,Vietnam,2024-12-25
CUST004007,Customer 4007,customer4007@example.com,0987979921,441 Street,Nha Trang,Korea,2023-12-16
CUST004008,Customer 4008,customer4008@example.com,0987648841,816 Street,Da Nang,Korea,2025-09-27
CUST004009,Customer 4009,customer4009@example.com,0987308631,971 Street,Nha Trang,USA,2025-11-12
CUST004010,Customer 4010,customer4010@example.com,0987280578,151 Street,Can Tho,Singapore,2023-07-25
CUST004011,Customer 4011,customer4011@example.com,0987871084,913 Street,Hanoi,UK,2025-06-16
CUST004012,Customer 4012,customer4012@example.com,0987558885,937 Street,Ho Chi Minh,USA,2025-08-18
CUST004013,Customer 4013,customer4013@example.com,0987858797,323 Street,Vung Tau,Australia,2023-06-27
CUST004014,Customer 4014,customer4014@example.com,0987779151,605 Street,Hai Phong,Japan,2024-04-11
CUST004015,Customer 4015,customer4015@example.com,0987327005,676 Street,Hanoi,Australia,2025-10-10
CUST004016,Customer 4016,customer4016@example.com,0987488074,406 Street,Hai Phong,Korea,2023-07-06
CUST004017,Customer 4017,customer4017@example.com,0987154452,10 Street,Hai Phong,Korea,2025-01-01
CUST004018,Customer 4018,customer4018@example.com,0987407956,48 Street,Hue,UK,2024-01-07
CUST004019,Customer 4019,customer4019@example.com,0987895557,392 Street,Hai Phong,USA,2023-07-05
CUST004020,Customer 4020,customer4020@example.com,0987243335,244 Street,Can Tho,Singapore,2025-09-20
CUST004021,Customer 4021,customer4021@example.com,0987971255,382 Street,Hai Phong,Singapore,2025-06-24
CUST004022,Customer 4022,customer4022@example.com,0987134844,133 Street,Da Nang,Vietnam,2024-01-27
CUST004023,Customer 4023,customer4023@example.com,0987142015,113 Street,Can Tho,UK,2023-05-09
CUST004024,Customer 4024,customer4024@example.com,0987758155,996 Street,Nha Trang,Singapore,2025-06-13
CUST004025,Customer 4025,customer4025@example.com,0987410016,493 Street,Da Nang,USA,2023-06-27
CUST004026,Customer 4026,customer4026@example.com,0987152666,437 Street,Vung Tau,Vietnam,2023-05-11
CUST004027,Customer 4027,customer4027@example.com,0987437400,433 Street,Hanoi,USA,2024-01-29
CUST004028,Customer 4028,customer4028@example.com,0987914416,596 Street,Hanoi,Singapore,2025-10-06
CUST004029,Customer 4029,customer4029@example.com,0987154258,923 Street,Vung Tau,Singapore,2023-07-14
CUST004030,Customer 4030,customer4030@example.com,0987523314,628 Street,Can Tho,Australia,2025-11-27
CUST004031,Customer 4031,customer4031@example.com,0987924611,556 Street,Can Tho,Vietnam,2024-06-08
CUST004032,Customer 4032,customer4032@example.com,0987863373,776 Street,Can Tho,Vietnam,2025-06-11
CUST004033,Customer 4033,customer4033@example.com,0987934440,118 Street,Hanoi,Vietnam,2025-02-11
CUST004034,Customer 4034,customer4034@example.com,0987764943,630 Street,Can Tho,Japan,2025-06-14
CUST004035,Customer 4035,customer4035@example.com,0987687420,22 Street,Da Nang,Vietnam,2025-05-05
CUST004036,Customer 4036,customer4036@example.com,0987189195,940 Street,Ho Chi Minh,Singapore,2024-05-17
CUST004037,Customer 4037,customer4037@example.com,0987923298,84 Street,Da Nang,USA,2024-10-12
CUST004038,Customer 4038,customer4038@example.com,0987723543,371 Street,Nha Trang,Vietnam,2024-10-06
CUST004039,Customer 4039,customer4039@example.com,0987490520,77 Street,Ho Chi Minh,Vietnam,2024-01-17
CUST004040,Customer 4040,customer4040@example.com,0987442078,371 Street,Hai Phong,USA,2024-06-23
CUST004041,Customer 4041,customer4041@example.com,0987716311,141 Street,Can Tho,USA,2024-10-25
CUST004042,Customer 4042,customer4042@example.com,0987401684,465 Street,Can Tho,Japan,2023-11-14
CUST004043,Customer 4043,customer4043@example.com,0987141581,599 Street,Nha Trang,USA,2023-12-17
CUST004044,Customer 4044,customer4044@example.com,0987730169,849 Street,Hanoi,Australia,2025-08-30
CUST004045,Customer 4045,customer4045@example.com,0987857579,938 Street,Can Tho,Japan,2025-11-15
CUST004046,Customer 4046,customer4046@example.com,0987440960,704 Street,Hue,Korea,2025-11-25
CUST004047,Customer 4047,customer4047@example.com,0987224171,430 Street,Ho Chi Minh,Japan,2023-12-13
CUST004048,Customer 4048,customer4048@example.com,0987616695,535 Street,Da Nang,Japan,2023-05-07
CUST004049,Customer 4049,customer4049@example.com,0987250461,449 Street,Vung Tau,Australia,2024-11-13
CUST004050,Customer 4050,customer4050@example.com,0987659943,24 Street,Hai Phong,USA,2024-11-11
CUST004051,Customer 4051,customer4051@example.com,0987583479,958 Street,Hai Phong,Singapore,2024-05-01
CUST004052,Customer 4052,customer4052@example.com,0987612103,185 Street,Ho Chi Minh,Korea,2024-11-10
CUST004053,Customer 4053,customer4053@example.com,0987408248,910 Street,Ho Chi Minh,Vietnam,2024-10-14
CUST004054,Customer 4054,customer4054@example.com,0987987574,646 Street,Can Tho,Vietnam,2025-07-14
CUST004055,Customer 4055,customer4055@example.com,0987190072,448 Street,Hai Phong,Singapore,2023-10-23
CUST004056,Customer 4056,customer4056@example.com,0987300858,707 Street,Da Nang,Vietnam,2024-04-10
CUST004057,Customer 4057,customer4057@example.com,0987335128,33 Street,Hanoi,Japan,2025-02-05
CUST004058,Customer 4058,customer4058@example.com,0987720967,580 Street,Hanoi,Singapore,2025-03-24
CUST004059,Customer 4059,customer4059@example.com,0987991587,331 Street,Can Tho,UK,2024-04-25
CUST004060,Customer 4060,customer4060@example.com,0987649182,497 Street,Hanoi,Australia,2025-04-30
CUST004061,Customer 4061,customer4061@example.com,0987874340,87 Street,Vung Tau,Australia,2025-06-10
CUST004062,Customer 4062,customer4062@example.com,0987764840,924 Street,Can Tho,UK,2023-07-16
CUST004063,Customer 4063,customer4063@example.com,0987399116,220 Street,Vung Tau,Australia,2025-08-07
CUST004064,Customer 4064,customer4064@example.com,0987703520,941 Street,Hanoi,Singapore,2023-07-04
CUST004065,Customer 4065,customer4065@example.com,0987786249,919 Street,Nha Trang,Australia,2025-11-10
CUST004066,Customer 4066,customer4066@example.com,0987662313,107 Street,Hai Phong,Korea,2024-01-13
CUST004067,Customer 4067,customer4067@example.com,0987198095,320 Street,Ho Chi Minh,UK,2025-07-12
CUST004068,Customer 4068,customer4068@example.com,0987749331,680 Street,Hanoi,Australia,2025-06-09
CUST004069,Customer 4069,customer4069@example.com,0987758881,670 Street,Hai Phong,UK,2024-04-11
CUST004070,Customer 4070,customer4070@example.com,0987430604,81 Street,Hue,Australia,2024-12-01
CUST004071,Customer 4071,customer4071@example.com,0987143333,446 Street,Ho Chi Minh,Japan,2024-08-28
CUST004072,Customer 4072,customer4072@example.com,0987679998,74 Street,Hue,UK,2024-09-29
CUST004073,Customer 4073,customer4073@example.com,0987148426,596 Street,Nha Trang,Korea,2023-07-01
CUST004074,Customer 4074,customer4074@example.com,0987540637,604 Street,Da Nang,Singapore,2025-05-26
CUST004075,Customer 4075,customer4075@example.com,0987318665,141 Street,Can Tho,UK,2025-08-28
CUST004076,Customer 4076,customer4076@example.com,0987514945,519 Street,Hue,USA,2024-08-03
CUST004077,Customer 4077,customer4077@example.com,0987309825,556 Street,Vung Tau,Vietnam,2023-08-28
CUST004078,Customer 4078,customer4078@example.com,0987864110,909 Street,Da Nang,USA,2024-07-30
CUST004079,Customer 4079,customer4079@example.com,0987997642,422 Street,Can Tho,Japan,2023-09-24
CUST004080,Customer 4080,customer4080@example.com,0987732453,782 Street,Vung Tau,Singapore,2025-04-27
CUST004081,Customer 4081,customer4081@example.com,0987671911,35 Street,Hai Phong,USA,2024-05-03
CUST004082,Customer 4082,customer4082@example.com,0987650204,868 Street,Hai Phong,Japan,2025-03-20
CUST004083,Customer 4083,customer4083@example.com,0987543600,797 Street,Hai Phong,Singapore,2025-11-16
CUST004084,Customer 4084,customer4084@example.com,0987811164,105 Street,Vung Tau,Vietnam,2023-06-27
CUST004085,Customer 4085,customer4085@example.com,0987357015,265 Street,Hue,USA,2023-05-06
CUST004086,Customer 4086,customer4086@example.com,0987440094,982 Street,Ho Chi Minh,Japan,2024-04-05
CUST004087,Customer 4087,customer4087@example.com,0987732543,485 Street,Can Tho,USA,2024-08-18
CUST004088,Customer 4088,customer4088@example.com,0987958813,626 Street,Hue,Korea,2025-09-11
CUST004089,Customer 4089,customer4089@example.com,0987404257,965 Street,Hue,UK,2025-02-28
CUST004090,Customer 4090,customer4090@example.com,0987267603,175 Street,Nha Trang,Vietnam,2025-06-09
CUST004091,Customer 4091,customer4091@example.com,0987760730,324 Street,Hanoi,Singapore,2025-11-22
CUST004092,Customer 4092,customer4092@example.com,0987690563,946 Street,Hanoi,Korea,2023-11-03
CUST004093,Customer 4093,customer4093@example.com,0987341687,397 Street,Can Tho,Korea,2023-04-05
CUST004094,Customer 4094,customer4094@example.com,0987346847,424 Street,Hai Phong,Singapore,2024-06-14
CUST004095,Customer 4095,customer4095@example.com,0987889225,64 Street,Nha Trang,USA,2024-01-28
CUST004096,Customer 4096,customer4096@example.com,0987544132,266 Street,Hai Phong,Vietnam,2024-01-07
CUST004097,Customer 4097,customer4097@example.com,0987275492,320 Street,Hai Phong,UK,2024-06-25
CUST004098,Customer 4098,customer4098@example.com,0987742168,423 Street,Can Tho,USA,2025-05-15
CUST004099,Customer 4099,customer4099@example.com,0987106999,813 Street,Da Nang,Singapore,2025-06-19
CUST004100,Customer 4100,customer4100@example.com,0987716210,190 Street,Hai Phong,Singapore,2025-11-29
CUST004101,Customer 4101,customer4101@example.com,0987456596,63 Street,Da Nang,Singapore,2024-06-23
CUST004102,Customer 4102,customer4102@example.com,0987373534,453 Street,Hue,UK,2024-08-05
CUST004103,Customer 4103,customer4103@example.com,0987374063,417 Street,Da Nang,Australia,2025-05-22
CUST004104,Customer 4104,customer4104@example.com,0987740096,268 Street,Ho Chi Minh,Australia,2023-03-22
CUST004105,Customer 4105,customer4105@example.com,0987518344,708 Street,Ho Chi Minh,Singapore,2024-03-26
CUST004106,Customer 4106,customer4106@example.com,0987258471,837 Street,Hanoi,Japan,2023-05-03
CUST004107,Customer 4107,customer4107@example.com,0987427075,869 Street,Can Tho,USA,2025-04-06
CUST004108,Customer 4108,customer4108@example.com,0987820059,196 Street,Ho Chi Minh,Singapore,2023-03-10
CUST004109,Customer 4109,customer4109@example.com,0987455257,736 Street,Hanoi,Vietnam,2023-10-21
CUST004110,Customer 4110,customer4110@example.com,0987810103,274 Street,Nha Trang,Japan,2024-06-15
CUST004111,Customer 4111,customer4111@example.com,0987193922,766 Street,Ho Chi Minh,Japan,2023-09-05
CUST004112,Customer 4112,customer4112@example.com,0987955589,825 Street,Ho Chi Minh,Singapore,2025-11-11
CUST004113,Customer 4113,customer4113@example.com,0987503530,170 Street,Hue,Singapore,2023-04-06
CUST004114,Customer 4114,customer4114@example.com,0987609810,954 Street,Hanoi,Vietnam,2025-07-12
CUST004115,Customer 4115,customer4115@example.com,0987266360,485 Street,Ho Chi Minh,Korea,2024-10-10
CUST004116,Customer 4116,customer4116@example.com,0987862482,443 Street,Hai Phong,Japan,2024-11-22
CUST004117,Customer 4117,customer4117@example.com,0987527253,22 Street,Vung Tau,UK,2023-11-11
CUST004118,Customer 4118,customer4118@example.com,0987158197,610 Street,Hai Phong,Singapore,2023-04-12
CUST004119,Customer 4119,customer4119@example.com,0987243224,497 Street,Hai Phong,USA,2024-12-11
CUST004120,Customer 4120,customer4120@example.com,0987405909,214 Street,Hai Phong,Vietnam,2024-05-28
CUST004121,Customer 4121,customer4121@example.com,0987945690,251 Street,Ho Chi Minh,Korea,2025-08-26
CUST004122,Customer 4122,customer4122@example.com,0987555342,861 Street,Vung Tau,Singapore,2024-11-26
CUST004123,Customer 4123,customer4123@example.com,0987604927,76 Street,Can Tho,UK,2024-04-23
CUST004124,Customer 4124,customer4124@example.com,0987179016,749 Street,Can Tho,Korea,2024-09-21
CUST004125,Customer 4125,customer4125@example.com,0987645982,88 Street,Vung Tau,UK,2023-05-16
CUST004126,Customer 4126,customer4126@example.com,0987637132,989 Street,Da Nang,USA,2025-01-13
CUST004127,Customer 4127,customer4127@example.com,0987591723,536 Street,Vung Tau,USA,2024-03-24
CUST004128,Customer 4128,customer4128@example.com,0987578310,8 Street,Can Tho,Singapore,2024-01-18
CUST004129,Customer 4129,customer4129@example.com,0987177936,802 Street,Ho Chi Minh,Korea,2023-08-18
CUST004130,Customer 4130,customer4130@example.com,0987957420,981 Street,Hue,Australia,2024-11-01
CUST004131,Customer 4131,customer4131@example.com,0987188076,599 Street,Hanoi,Japan,2025-05-05
CUST004132,Customer 4132,customer4132@example.com,0987181348,975 Street,Da Nang,Vietnam,2025-07-22
CUST004133,Customer 4133,customer4133@example.com,0987524554,3 Street,Vung Tau,Australia,2024-12-11
CUST004134,Customer 4134,customer4134@example.com,0987782564,312 Street,Nha Trang,Japan,2025-11-05
CUST004135,Customer 4135,customer4135@example.com,0987843044,394 Street,Vung Tau,USA,2024-11-25
CUST004136,Customer 4136,customer4136@example.com,0987680458,232 Street,Nha Trang,Korea,2023-03-23
CUST004137,Customer 4137,customer4137@example.com,0987430926,73 Street,Ho Chi Minh,USA,2023-04-18
CUST004138,Customer 4138,customer4138@example.com,0987462864,622 Street,Vung Tau,Australia,2025-07-09
CUST004139,Customer 4139,customer4139@example.com,0987887662,844 Street,Ho Chi Minh,Korea,2023-04-21
CUST004140,Customer 4140,customer4140@example.com,0987562842,554 Street,Can Tho,Korea,2025-05-22
CUST004141,Customer 4141,customer4141@example.com,0987753698,884 Street,Vung Tau,Japan,2024-10-03
CUST004142,Customer 4142,customer4142@example.com,0987981667,309 Street,Hanoi,Australia,2024-07-19
CUST004143,Customer 4143,customer4143@example.com,0987628002,629 Street,Nha Trang,Korea,2024-10-19
CUST004144,Customer 4144,customer4144@example.com,0987484490,351 Street,Hue,Korea,2025-05-08
CUST004145,Customer 4145,customer4145@example.com,0987446342,110 Street,Da Nang,USA,2024-10-29
CUST004146,Customer 4146,customer4146@example.com,0987882102,107 Street,Da Nang,Vietnam,2024-04-15
CUST004147,Customer 4147,customer4147@example.com,0987437559,92 Street,Da Nang,Australia,2024-06-06
CUST004148,Customer 4148,customer4148@example.com,0987739033,587 Street,Da Nang,Singapore,2024-12-31
CUST004149,Customer 4149,customer4149@example.com,0987865497,79 Street,Da Nang,Korea,2024-05-24
CUST004150,Customer 4150,customer4150@example.com,0987203292,480 Street,Vung Tau,Vietnam,2024-04-19
CUST004151,Customer 4151,customer4151@example.com,0987332646,884 Street,Hai Phong,Japan,2024-02-03
CUST004152,Customer 4152,customer4152@example.com,0987753232,972 Street,Hanoi,Australia,2023-11-09
CUST004153,Customer 4153,customer4153@example.com,0987507510,638 Street,Da Nang,USA,2025-05-31
CUST004154,Customer 4154,customer4154@example.com,0987369409,875 Street,Da Nang,USA,2025-06-26
CUST004155,Customer 4155,customer4155@example.com,0987898105,460 Street,Hanoi,Singapore,2024-04-02
CUST004156,Customer 4156,customer4156@example.com,0987369027,328 Street,Ho Chi Minh,Vietnam,2023-06-05
CUST004157,Customer 4157,customer4157@example.com,0987939699,575 Street,Da Nang,Singapore,2025-05-22
CUST004158,Customer 4158,customer4158@example.com,0987520248,77 Street,Hai Phong,UK,2025-11-21
CUST004159,Customer 4159,customer4159@example.com,0987839823,981 Street,Hue,Korea,2024-01-20
CUST004160,Customer 4160,customer4160@example.com,0987494161,585 Street,Hue,UK,2024-10-17
CUST004161,Customer 4161,customer4161@example.com,0987758454,597 Street,Hue,UK,2025-11-18
CUST004162,Customer 4162,customer4162@example.com,0987847589,827 Street,Da Nang,Singapore,2023-08-19
CUST004163,Customer 4163,customer4163@example.com,0987553577,95 Street,Da Nang,UK,2023-09-28
CUST004164,Customer 4164,customer4164@example.com,0987641113,548 Street,Da Nang,UK,2023-07-14
CUST004165,Customer 4165,customer4165@example.com,0987139890,213 Street,Hanoi,Japan,2024-02-04
CUST004166,Customer 4166,customer4166@example.com,0987982990,888 Street,Hue,Korea,2024-12-18
CUST004167,Customer 4167,customer4167@example.com,0987653144,426 Street,Can Tho,Australia,2023-12-12
CUST004168,Customer 4168,customer4168@example.com,0987722355,984 Street,Da Nang,UK,2025-06-19
CUST004169,Customer 4169,customer4169@example.com,0987238584,683 Street,Hai Phong,Australia,2025-08-21
CUST004170,Customer 4170,customer4170@example.com,0987267495,984 Street,Nha Trang,Singapore,2023-10-18
CUST004171,Customer 4171,customer4171@example.com,0987960689,375 Street,Ho Chi Minh,Japan,2025-01-01
CUST004172,Customer 4172,customer4172@example.com,0987907550,345 Street,Hue,Vietnam,2023-11-14
CUST004173,Customer 4173,customer4173@example.com,0987921914,610 Street,Hai Phong,Vietnam,2024-06-05
CUST004174,Customer 4174,customer4174@example.com,0987666448,369 Street,Hanoi,Australia,2024-03-18
CUST004175,Customer 4175,customer4175@example.com,0987884736,896 Street,Vung Tau,UK,2025-11-19
CUST004176,Customer 4176,customer4176@example.com,0987146735,160 Street,Hai Phong,UK,2024-07-02
CUST004177,Customer 4177,customer4177@example.com,0987152818,213 Street,Hai Phong,Korea,2024-11-22
CUST004178,Customer 4178,customer4178@example.com,0987387613,147 Street,Nha Trang,USA,2023-07-22
CUST004179,Customer 4179,customer4179@example.com,0987368770,639 Street,Nha Trang,USA,2023-08-18
CUST004180,Customer 4180,customer4180@example.com,0987817318,943 Street,Da Nang,Vietnam,2024-07-14
CUST004181,Customer 4181,customer4181@example.com,0987654803,25 Street,Can Tho,USA,2023-10-29
CUST004182,Customer 4182,customer4182@example.com,0987923585,266 Street,Ho Chi Minh,Australia,2025-10-18
CUST004183,Customer 4183,customer4183@example.com,0987637478,127 Street,Ho Chi Minh,Japan,2024-07-23
CUST004184,Customer 4184,customer4184@example.com,0987765327,95 Street,Ho Chi Minh,Korea,2024-01-29
CUST004185,Customer 4185,customer4185@example.com,0987922964,784 Street,Can Tho,UK,2023-11-21
CUST004186,Customer 4186,customer4186@example.com,0987640037,694 Street,Hanoi,Vietnam,2025-06-04
CUST004187,Customer 4187,customer4187@example.com,0987275270,126 Street,Hue,USA,2025-06-27
CUST004188,Customer 4188,customer4188@example.com,0987447055,313 Street,Nha Trang,USA,2025-09-16
CUST004189,Customer 4189,customer4189@example.com,0987726625,43 Street,Vung Tau,UK,2023-10-30
CUST004190,Customer 4190,customer4190@example.com,0987506787,351 Street,Vung Tau,UK,2025-05-01
CUST004191,Customer 4191,customer4191@example.com,0987288906,322 Street,Vung Tau,Singapore,2024-06-10
CUST004192,Customer 4192,customer4192@example.com,0987429987,268 Street,Da Nang,UK,2025-08-24
CUST004193,Customer 4193,customer4193@example.com,0987671303,473 Street,Da Nang,Australia,2023-05-18
CUST004194,Customer 4194,customer4194@example.com,0987396334,324 Street,Hue,Singapore,2023-07-28
CUST004195,Customer 4195,customer4195@example.com,0987351614,850 Street,Hue,Australia,2025-05-27
CUST004196,Customer 4196,customer4196@example.com,0987173805,230 Street,Hanoi,Vietnam,2025-02-18
CUST004197,Customer 4197,customer4197@example.com,0987953706,351 Street,Can Tho,USA,2023-07-18
CUST004198,Customer 4198,customer4198@example.com,0987245845,372 Street,Can Tho,Australia,2023-10-01
CUST004199,Customer 4199,customer4199@example.com,0987860112,854 Street,Nha Trang,USA,2024-02-29
CUST004200,Customer 4200,customer4200@example.com,0987108642,654 Street,Hai Phong,Australia,2025-03-14
CUST004201,Customer 4201,customer4201@example.com,0987672632,915 Street,Hue,USA,2024-10-09
CUST004202,Customer 4202,customer4202@example.com,0987580696,112 Street,Vung Tau,Singapore,2025-10-08
CUST004203,Customer 4203,customer4203@example.com,0987754089,781 Street,Hanoi,Vietnam,2025-04-07
CUST004204,Customer 4204,customer4204@example.com,0987912661,46 Street,Vung Tau,Japan,2025-01-25
CUST004205,Customer 4205,customer4205@example.com,0987429652,467 Street,Can Tho,Korea,2024-12-04
CUST004206,Customer 4206,customer4206@example.com,0987154295,152 Street,Vung Tau,Korea,2024-03-03
CUST004207,Customer 4207,customer4207@example.com,0987182556,213 Street,Ho Chi Minh,Singapore,2023-08-08
CUST004208,Customer 4208,customer4208@example.com,0987955490,158 Street,Hai Phong,Australia,2024-12-10
CUST004209,Customer 4209,customer4209@example.com,0987207345,171 Street,Vung Tau,Vietnam,2023-09-25
CUST004210,Customer 4210,customer4210@example.com,0987959328,271 Street,Ho Chi Minh,USA,2024-11-16
CUST004211,Customer 4211,customer4211@example.com,0987830966,524 Street,Ho Chi Minh,Vietnam,2023-03-22
CUST004212,Customer 4212,customer4212@example.com,0987912542,687 Street,Hai Phong,UK,2025-05-23
CUST004213,Customer 4213,customer4213@example.com,0987590235,111 Street,Nha Trang,Japan,2024-12-06
CUST004214,Customer 4214,customer4214@example.com,0987227970,538 Street,Vung Tau,Australia,2023-07-05
CUST004215,Customer 4215,customer4215@example.com,0987663176,12 Street,Hue,Korea,2025-03-07
CUST004216,Customer 4216,customer4216@example.com,0987919408,670 Street,Hai Phong,UK,2023-09-01
CUST004217,Customer 4217,customer4217@example.com,0987628326,165 Street,Hanoi,Vietnam,2025-03-04
CUST004218,Customer 4218,customer4218@example.com,0987459449,679 Street,Hanoi,Japan,2025-05-14
CUST004219,Customer 4219,customer4219@example.com,0987232348,506 Street,Vung Tau,Vietnam,2025-07-19
CUST004220,Customer 4220,customer4220@example.com,0987105255,207 Street,Ho Chi Minh,UK,2024-04-30
CUST004221,Customer 4221,customer4221@example.com,0987832698,677 Street,Da Nang,Korea,2024-05-05
CUST004222,Customer 4222,customer4222@example.com,0987526088,989 Street,Hue,Korea,2024-08-09
CUST004223,Customer 4223,customer4223@example.com,0987167494,168 Street,Da Nang,UK,2025-09-03
CUST004224,Customer 4224,customer4224@example.com,0987790951,67 Street,Hanoi,Japan,2024-09-19
CUST004225,Customer 4225,customer4225@example.com,0987393523,198 Street,Ho Chi Minh,Korea,2025-03-12
CUST004226,Customer 4226,customer4226@example.com,0987281878,112 Street,Hai Phong,UK,2025-06-27
CUST004227,Customer 4227,customer4227@example.com,0987250702,960 Street,Hue,UK,2024-03-21
CUST004228,Customer 4228,customer4228@example.com,0987297250,317 Street,Hai Phong,Korea,2024-11-27
CUST004229,Customer 4229,customer4229@example.com,0987239913,199 Street,Can Tho,Vietnam,2024-09-17
CUST004230,Customer 4230,customer4230@example.com,0987260896,712 Street,Hai Phong,Australia,2025-10-22
CUST004231,Customer 4231,customer4231@example.com,0987680518,654 Street,Vung Tau,Australia,2025-05-28
CUST004232,Customer 4232,customer4232@example.com,0987158018,233 Street,Hai Phong,Korea,2025-05-25
CUST004233,Customer 4233,customer4233@example.com,0987916364,316 Street,Ho Chi Minh,Vietnam,2024-07-07
CUST004234,Customer 4234,customer4234@example.com,0987785163,566 Street,Vung Tau,Korea,2023-12-26
CUST004235,Customer 4235,customer4235@example.com,0987489103,278 Street,Hanoi,UK,2023-05-06
CUST004236,Customer 4236,customer4236@example.com,0987142497,375 Street,Can Tho,UK,2023-05-19
CUST004237,Customer 4237,customer4237@example.com,0987191974,35 Street,Hanoi,UK,2023-08-11
CUST004238,Customer 4238,customer4238@example.com,0987223083,811 Street,Can Tho,UK,2024-08-16
CUST004239,Customer 4239,customer4239@example.com,0987892736,590 Street,Da Nang,USA,2025-10-20
CUST004240,Customer 4240,customer4240@example.com,0987889181,564 Street,Vung Tau,Singapore,2024-03-05
CUST004241,Customer 4241,customer4241@example.com,0987413337,164 Street,Hai Phong,Australia,2025-05-25
CUST004242,Customer 4242,customer4242@example.com,0987999030,637 Street,Ho Chi Minh,Vietnam,2023-05-16
CUST004243,Customer 4243,customer4243@example.com,0987120669,373 Street,Can Tho,Korea,2024-01-13
CUST004244,Customer 4244,customer4244@example.com,0987297147,790 Street,Ho Chi Minh,Japan,2025-06-05
CUST004245,Customer 4245,customer4245@example.com,0987926444,639 Street,Hai Phong,UK,2024-10-25
CUST004246,Customer 4246,customer4246@example.com,0987235420,913 Street,Ho Chi Minh,Korea,2025-08-02
CUST004247,Customer 4247,customer4247@example.com,0987376440,469 Street,Vung Tau,Korea,2023-10-19
